"AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT"
0.00556463622825176,0.0113524274711974,0.000582355016691122,0.0405933210867072,0,-0.0256433525730841,-0.0317565983469874,-0.00959064327485382,0.0228261711188541,0.00234407156101636,0.0459914012673961,0,-0.0282633412800293,-0.0326148705096073,0.165747702589808,-0.0137151822646046,0,-0.0470913054995211,0,0,0,-0.126272670924623,-0.00777290722215978,0,0.109954534907949,0,0.0191099306093716,0.00904411566550786,0,0,0,0,0,0,0
0.304014626717222,-0.0363605740657692,-0.00104574264323066,-0.254642857328434,0.000399065551287997,0.00217213419477067,-0.0145366524258475,0.422055467753849,0,0,-0.350636590467951,0,-0.0108788356052154,-0.0188526033154822,0.343012608654849,0,0,-0.297111620299136,0,0.00743555574080683,-0.0116491057313191,0.119827734018963,-0.0327659495686232,0.00332891305516345,-0.0944124125023321,0.00258639340048505,0.0156502400845849,-0.0142149184882407,0,0,0,0.442185015786491,0,0,0.143549671027091
0.115651630700024,-0.0123252113788639,0.00785902037960416,-0.150861103855167,0,0.0373032692370205,0.00437645215089836,0,0,0,0,0,0,0,0.141472004239722,-0.0113206723506624,0.00986809843600716,-0.191154280430805,0,0.0447442990755502,0.00839460826370437,-0.0472697176145824,0,0,0.0915762340877894,0,-0.00288687769469941,0,0,0,0,0,0,0,0
-0.138415286957265,-0.0168131315343185,0,0.191183310716505,0,-0.00771385036208281,-0.0240625969040306,0,0,0,0,0,0,0,-0.0971371206790986,-0.0125881898093768,0,0.144369013902208,0,-0.00921928936752181,-0.0212459690874028,-0.263673170835838,0,0,0.33324048725644,0,-0.00314562165592307,0,0,0,0,0,0,0,0
0.0652838754753907,-0.0395672382569391,-0.00174511240938943,0.0699044266630905,0,-0.0211187018513312,-0.0722770607001176,-0.0406083586633869,0.0534357337032624,0,0.116228241109401,0,-0.0316174743025523,0,0.137738832919847,-0.0533010726771889,-2.2626134012692e-05,-0.00951416513529574,0,-0.0176460958309193,-0.0567746842217269,-0.0237069502126827,-0.074221116488799,0,0.223782658522974,0,-0.0284164499747674,0,0,0,0,0,0,0,0
0.268497846877991,-0.118401572485662,0.00715320656022342,-0.15794516409458,0.00124721148477405,0.00459237123549954,-0.00514389957824626,0.159139472018455,-0.104215496717134,0.00446333213034247,-0.033996645924334,0,-0.0160790418921112,-0.00900119870123845,0.38662649590166,-0.132840039508714,0.0103955904327111,-0.290049001734707,0.00295399693150437,0.0231297222095706,-0.000216764232024748,0.236825988103328,0,0,-0.159057758665118,0,0.0898171153387483,0,0,0,0,0.317132717525358,0,0,0
0.0768715647559549,-0.02243125212009,-0.000798258576923939,0.0742984458982437,0,-0.0214783444132344,-0.106076267009875,0.17428694937134,0.0144918248029869,-0.00110595088461625,-0.111793861794064,0,-0.0063398828747729,-0.0691531900867978,0.189671564755955,-0.0359411858949244,0.00444677453565884,-0.026618110393147,0,-0.0115869536847576,-0.119586200784709,-0.165250715036791,-0.0261618220682765,0,0.357556476986327,0,-0.0471529558121982,-0.109806836958061,0,0,0,0,0,0,0
0.170753684876249,0.04457462215943,-0.00772887025026737,0.0269359832645449,0.00449148787860127,-0.082321427571716,-0.156705480356842,0.00918343694236459,0.208267982091034,0,0.00873991600891655,0.0253948791581681,0,-0.145006990758666,0.251370936942365,0.00855533841287349,0,-0.0116444230715432,0,-0.0763641272962339,-0.162068772367861,0.0544215321804598,-0.0045398996823646,0.000142046711558682,0.188132362642743,0,-0.0876736511057577,-0.15001520093929,0,0,0,0,0,0,0
0.248406838040596,-0.010939453145014,0.000534429917433378,-0.221691964157743,0,-0.00110919082675417,-0.0147385774489009,0.105376222842797,-0.0097590698008114,-0.00172456764980001,-0.0636701343350984,0,-0.0132944853964369,-0.016465883281033,0.293678703854012,0,0.00108990515312989,-0.268966330877928,0,0.000824192727627876,-0.014795012718281,0.330493044118594,0,0.00280009571722132,-0.318928326643171,0,0.00810381340917048,-0.0106371684632545,0.248693453116549,0,0,0,0,0.286222422816123,0
-0.0713746243593944,-0.00292293073331668,-0.00240854492298882,0.273784253189067,0.000992437575342456,-0.00895912595618721,-0.189111464792522,0.0428151524306336,-0.000869592246506363,0,0.165428373393918,0,0.000643251085072821,-0.200271963391421,-0.0654045498795841,-0.00238019668969756,-0.00187833551114552,0.251895371722182,0,-0.00153201931312251,-0.180110429422962,-0.207674613157423,-0.00485527082517285,0.0016941771560971,0.443480119661566,0.00825971661645369,-0.0390784269531627,-0.201825702498359,0,0,0,0,0,0,0
0.095231818316045,-0.067123405797191,0.00610521740178046,0.100105126028181,0.00653213527488213,0.00193748865425519,-0.142788379877953,0.0319452669381195,-0.0541052772485135,0.00196473305058256,0.143003010670197,0.0080635843470328,-0.0116951669682348,-0.119176150789184,0.192592772706349,-0.0758827075549331,0.0140025052828875,0.0251774662055875,0.00604794637730897,0.0113669254746809,-0.173304908491881,0.0934691521059492,-0.0930134479093057,0.00245776455366411,0.121383638949115,0.00243895309268213,0.0289288647428299,-0.155664925534935,0.00498488895403464,-0.0964316200867098,0.00691748503997248,0.250885968229879,0,-0.0133011848727441,-0.151555544025258
-0.0613479195263498,0,0.034279840441963,-0.13926225936453,0,0.17572099747535,0.0221905159551784,0,0,0,0.328129044983296,0,0,0,-0.000206615178523731,0,0,-0.171870955016704,0,0.164851432257958,0.0480057333464827,0,0,0.0741349129057311,-0.151037621683371,0,0.185684765591292,0.0167557333464827,0,0,0,0,0,0,0
0.434019227425446,-0.118165487535186,-0.00211941118621474,-0.26283427075893,0.000105558502549571,0.021466239857925,-0.0724718563055897,0.46240624127383,-0.106934790114352,-0.00428839083574522,-0.276733622802714,-0.000111320046239754,0.0100041988463273,-0.084342316321107,0.407158042608882,-0.130571436002613,0.000524950591868818,-0.244767892657787,0.000349662702088277,0.035910892909021,-0.0686042201514604,0.386230981531609,-0.134679076884045,0.00074098207526269,-0.24706512885444,0.000442769228734087,0.0321276035223739,-0.0377981306194941,0,0,0,0,0,0,0
0.118348293406965,-0.0338903006302101,-0.00213674058186197,-0.01957393697516,0,0.0112218770904537,0,-0.065075619636513,-0.0155026194707898,0,0.135498526792956,0,0.0232689785397291,0,0.257427963736636,-0.0478326083225178,-0.000557070252191638,-0.137156354557578,0,0.00208726170583834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11564464874354,-0.111879638746842,0.0028385416086746,0.00497795533350931,0.00785078700751693,0.113060559575102,0,0.108770905656562,-0.0515242465899791,0.00147164869766404,-0.0222734901164655,0.00927266986322331,0.0867753660104964,0,0.119923795848392,-0.149452995554354,0.00368948057581075,0.0219429396840571,0.00696561486354197,0.129424018104053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.082002922474165,-0.0968968360035146,-0.00110655962268242,-0.0317110740543289,0.0220021338874448,0.0542385901260947,0,0.00733274281515434,-0.0926201496717278,-0.002910786668905,0.0650775927268918,0.0283598863360387,0.0232898912697265,0,0.147228652532036,-0.100632597581874,0.000469464793187896,-0.116257696025277,0.0164485240410447,0.0812728290480607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0848409641772568,0.0336475354429541,0.0022220167986151,-0.193383791095568,0.00361203175848966,0.00777867102628457,0.0612825718919675,0.0555525400322103,0.159606985135518,0,-0.302571467618798,0.00379716975496085,0.00681178275350509,0.0775380948788334,0.162466212410128,-0.0798789686836917,0.00577955304422638,-0.15266878410411,0.00455519626403868,0.0194393950876553,0.0403073959817536,0.0366464512809204,-0.0860896092917264,0.00459822839710369,-0.016412540890212,0.00233586944536333,-0.00289719557466828,0.0618187966332194,0,-0.0327562759583931,0,0.031587459109788,0,0,0.0564854632998861
-0.039981262936435,-0.0298316419729674,-0.00118873377323291,0.0943208543841649,0.000755965955598346,-0.023445318084346,-0.000629863572781983,-0.172065910915376,0.00967459841416153,-0.00221613311545416,0.22088855027396,0.00230314425497887,-0.0442547142288627,-0.0143295346834068,0.0663363696018124,-0.0584920512843713,0.00028949464893765,-0.0148384211403909,0,-0.00566352182153704,0.0127459508880234,-0.067418904659791,0,0,0.214275502910242,0,-0.0377310323700603,0,0,0,0,0,0,0,0
