"","AA","AS","AE","CA","NH","MR","OT/UNK"
"SUNY: Stonybrook",0.179153094462541,0.0195439739413681,0.00651465798045603,0.682410423452769,0.00488599348534202,0.0570032573289902,0.0504885993485342
