"","AA","AS","AE","CA","NH","MR","OT/UNK"
"SUNY: Upstate",0.128686327077748,0.0723860589812333,0.00804289544235925,0.739946380697051,0.00268096514745308,0.0268096514745308,0.0214477211796247
