"AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT"
0.0230052637829548,-0.00793209952757402,0.000476572588254529,-0.0140895496487572,0.000699875294353657,0.0038066396863865,-0.00406968183101709,0.0191678840329564,-0.00466898205442759,1.89496093636137e-05,-0.00728457987121743,0.00117763905853496,0.000437603707088874,-0.0054591040431398,0.0370321016959028,-0.0148440440312332,0.000669441009034211,-0.0249972765264806,0.000929360514815348,0.00613045394817203,-0.00470571554633302,0.0283304789083474,-0.013687408763578,0.00173286728147307,-0.0140709822709506,0.000290333998532492,0.00614321422761555,-0.00511959186505558,0.0174153867791392,-0.0193236475940994,0.00175071079706923,0.0811949596173091,NA,0.0155708991052515,-0.00639464981977686
0.0060567785923698,0.00221570885492117,0.000456972839184659,0.00604602758775928,0.000377063973527292,0.00268755537537572,0.0030444543977588,0.00910516735987893,0.00413029402220274,0.000181109874726737,0.0104384342729924,0.000684698717631842,0.00156682407056912,0.00364968249851721,0.0062240032353968,0.00211080856866393,0.00022761686867248,0.00671434894433447,0.000393815663149124,0.00308803986518726,0.00377023308493077,0.0104348721926573,0.00281861431489403,0.00212319868546132,0.0118296513830031,8.44115531660827e-05,0.00481538927940747,0.00480274301142911,0.0580983385331378,0.00808045602524204,NA,0.0486797790765239,NA,0.0681091982374857,0.0309546278376213
0.00349571308504999,0.00593133055992683,0.321555041044296,0.04202289576007,0.105812713381932,0.187047986715752,0.223112888367619,0.0645746260704531,0.291047100827062,0.920079058289119,0.501167879764977,0.146073800683658,0.786331673627954,0.185344523539349,0.000141263372480891,0.000205562197664176,0.0186785592379251,0.0039559173096412,0.0647601024295101,0.0752160082226181,0.252114078394922,0.0348744870544792,0.0166720967905828,0.45152524773694,0.273032462938773,0.0412508473252478,0.242745379305147,0.33518035121874,0.814594745336763,0.252143685294185,NA,0.193919139402892,NA,0.85691704686869,0.855458868258344
0.590614160216618,0.587457866587187,0.0980932205000755,0.351940294756226,0.329834089418172,0.167095228778289,0.203360187929055,0.329944425825047,0.137731972670822,0.00182126577189843,0.0464393995119377,0.371716061532055,0.00859272880921988,0.271609791281698,0.779741155730638,0.876006580353975,0.519519306777238,0.580896556863202,0.526921356882649,0.28269742942537,0.182033877109602,0.551271742907545,0.887139492317533,0.117561178725904,0.168135522704415,0.797710048792721,0.188643624036054,0.185176379569649,0.0824461507589134,0.851164355272636,1,0.481150585928064,NA,0.0496695787978965,0.0208921387651587
0.0141389352201636,-0.00597652435256784,0.00050391212079985,-0.00764722645697581,0.000958822544332444,0.00345544384957027,-0.00372492174247739,0.0109439235777428,-0.00367176031761927,-1.90372927468825e-05,-0.000787445472956613,0.00130263132729913,0.000663220374215938,-0.00492060027269059,0.0198634379380682,-0.00858015760218677,0.000474546256245504,-0.0122815041375117,0.000920312290911994,0.00455767253980206,-0.00342041475962162,0.0146326219520811,-0.00791522749580053,0.00168287871832576,-0.00613019848298333,0.000225885878472392,0.0041481576498162,-0.00361619858297589,0.00985341295798254,-0.00619632870408401,0.000642567334830514,0.0223111285684706,NA,0.00977623060095291,-0.00134612608204187
0.0040053158976167,0.00126200499004739,0.000395735310630115,0.00356848339241059,0.000381667468610047,0.00170082670781412,0.00212211198023648,0.00526636487791069,0.00237140370420722,0.000141470464177284,0.00536872293457255,0.000583474476698304,0.000961824657823321,0.00223231909037719,0.00389493158709637,0.00119798563155053,0.000201280491261036,0.00350537619817217,0.00035866110006581,0.00166189511359188,0.0023831452386509,0.00515808923051863,0.00149973192775369,0.00150011826083387,0.00535818793742566,0.000126695685692662,0.00244740412701749,0.00256520368745973,0.0110093623571146,0.00219786879017787,NA,0.00716852662465074,NA,0.0156994372061073,0.0089520736063718
0.00544642342416116,0.00106528370538849,0.231694227206112,0.0577430832287874,0.0402675353746287,0.0696151771215164,0.122642642674685,0.067474912037088,0.160129158072436,0.897354620244212,0.886305092888923,0.0759222237902923,0.507868150381229,0.0696925212921305,0.000464150897784145,0.000183402954368003,0.046128084322244,0.00569198582596627,0.0502809116898919,0.0207451535351784,0.194349781551806,0.0296902462956912,0.0132634968662016,0.312899795603486,0.290200316609258,0.172614080287264,0.133913696947195,0.2176861124193,0.53523733317177,0.216998339129835,NA,0.0527838644078471,NA,0.645433063220444,0.894268136278357
0.554787808553412,0.713623955057229,0.139521193118923,0.314712182008156,0.474123745019209,0.292160900746081,0.305627380481015,0.324243830749584,0.23057571442939,0.0030089766485465,0.00214667207932894,0.499210965851353,0.0501791274201332,0.447449684946884,0.722284958272673,0.879924078018058,0.409962071123321,0.551073252844605,0.568376983687107,0.429258254231046,0.227368740889845,0.572880901363714,0.902770291299999,0.201087048130315,0.157531931210943,0.514463828235956,0.2909783073407,0.284414793339651,0.444762309033728,0.888244900287424,1,0.76353497361756,NA,0.279419731885768,0.0111792270060521
0.0118716493868112,-0.00469862171209249,0.000314201536318268,-0.00725392333003118,0.000435540662031959,0.00267608542881131,-0.00238470241919516,0.00921076295849204,-0.0027983095997684,-3.47008883426636e-06,-0.000790352609132879,0.000662315653646029,0.000477531894273984,-0.00316606608869568,0.0168814183260195,-0.00718615272186668,0.000303494052896719,-0.0116625407198418,0.000491967046437646,0.00355042236684778,-0.00216602100711106,0.0124571594807496,-0.0064870287640518,0.00105493557480258,-0.00580945901217719,0.000131977501345358,0.00322674718713999,-0.00236745342978679,0.00816153830990093,-0.00503997660630576,0.000456224393005707,0.0213282144597163,NA,0.00861347033777276,0.000550191918623921
0.00353670599845041,0.00111946535830399,0.000242617484543772,0.00338867816896547,0.000201443828482311,0.00136319076995125,0.00177731187706769,0.0046018429707454,0.00199346425936214,9.0710413248337e-05,0.00509579962843468,0.000317207316368574,0.000766253573821704,0.00194360981206986,0.003439438884859,0.00103212070433761,0.000122355130518264,0.00332623351771899,0.000183420040440267,0.00133708290416579,0.00195723838379462,0.00459430111946453,0.00138000150747619,0.000919035672020154,0.00508240210800998,4.65384814746929e-05,0.00192872882981498,0.00218925203909077,0.0100253071872663,0.00210264686682935,NA,0.00664304845668801,NA,0.012147336400722,0.00705165559528114
