"AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT"
0.0173216869152951,-0.00569993852241169,0.00027121033521418,-0.00543868576438154,0.000607958258821364,0.00148036128941007,-0.00750913989510599,0.0160619331665072,-0.000838121523308921,-3.13569453942784e-05,-0.00393764559380202,0.00140845178043699,-0.000171664897767907,-0.00832241806016789,0.0302867805506162,-0.0104430156030043,0.000617525949169818,-0.0145421218818474,0.000834558727702866,0.00314869095139956,-0.00879715885394664,0.00910627471289245,-0.0103381713168045,0.00144079606374149,0.0116183910173439,0.000458695348295027,0.00131121007429808,-0.0110031544131526,0.0174153867791392,-0.0204712490707968,0.00175071079706923,0.0810411795684192,NA,0.0155708991052515,-0.00721283945143016
0.0046208251469955,0.00170578420311411,0.00032712483983496,0.00539051633696685,0.00029533581096744,0.00199574291878029,0.00263210580574127,0.00688472253125693,0.00402245990633541,0.000148944679908277,0.00806298247079456,0.000737835831392898,0.00138162040017444,0.0037669576421064,0.00495046975315074,0.00196281184404995,0.000207776612537835,0.00583875636095484,0.000365957209983169,0.00232109058596534,0.00324317640615758,0.0100800911191383,0.00230357172539975,0.00164002990185236,0.0121264239381789,0.000241300711548136,0.00332868315866251,0.00499932354589002,0.0580983385331378,0.00574019114486174,NA,0.0468693997887389,NA,0.0681091982374857,0.0294612368757867
0.00159973360956893,0.00414052812317466,0.41926037645753,0.327151168519492,0.0696454418915625,0.468357787598314,0.0127765805519147,0.0350821718660655,0.838176555571466,0.838519311554242,0.632356377092781,0.104868337797863,0.903018797559682,0.0516200146097451,1.13760557459702e-05,0.000108087597334637,0.0116563344570015,0.0233923884937022,0.0714949968832262,0.193755842621627,0.0177648848868346,0.382752811135902,0.00203443134701355,0.408803563475391,0.354264158703274,0.130099479416827,0.699580035975132,0.0552568269028404,0.814594745336763,0.174040374146845,NA,0.182236079791609,NA,0.85691704686869,0.829420006425674
0.452533039416807,0.411025449775254,0.0411905642900544,0.0564965308171121,0.320116117153596,0.0313504658517825,0.367633202717017,0.279939274647017,0.00332842869760198,0.00550970152157795,0.0156509138982936,0.377843997565272,0.00118611484924078,0.32800660379819,0.687669060487761,0.669085835180376,0.423995772006623,0.267342016097844,0.509832604803586,0.103151382333756,0.361421861806541,0.0590699452131737,0.715718658897409,0.0993070780586526,0.0615342450948514,0.474619412371118,0.0109618697339088,0.349902954527957,0.0824461507589134,0.927105745825836,1,0.499143133291801,NA,0.0496695787978965,0.0290975342078171
0.00931707820933274,-0.00401700201061821,0.000257113670428387,-0.00241548737046819,0.000860292046055153,0.00129214594570089,-0.00586031646321131,0.00807270246685583,-0.000437273077951131,-5.73768709779884e-05,0.000318266336052565,0.00158218224202962,9.77527357629617e-05,-0.00667513720817429,0.0149879893217452,-0.00590707518838022,0.000426772095946754,-0.0068333811076047,0.000871804434225184,0.0022142038705264,-0.00594219254970797,0.00219507618739407,-0.00515189242643631,0.001271680428749,0.00600879543089535,0.00039004205718881,0.000690168504554385,-0.00657260662297303,0.00985341295798254,-0.0067397526152108,0.000642567334830514,0.0228763101060168,NA,0.00977623060095291,-0.00161838680861195
0.00288246118708852,0.00107488752917369,0.000278381524434335,0.00299454762747149,0.00030386285344602,0.0012888880956969,0.00156268290142993,0.00369324113680598,0.0023045775872879,0.000111400321268696,0.0038671895024284,0.000605928721476984,0.000820797557379073,0.0018707659848213,0.00284224967879763,0.00114163105426072,0.000176236776336585,0.00288981847516873,0.000329074468408302,0.00132662527761186,0.00178725903923957,0.00451222513562629,0.00130574103259385,0.00112732571585462,0.00490683092925202,0.000266837657882535,0.00163848154711886,0.00228014859019775,0.0110093623571146,0.00121760249813325,NA,0.00659369403662294,NA,0.0156994372061073,0.00872680101784116
0.00489468016891835,0.00179587153537321,0.369413473065773,0.431021259380903,0.0196842887964613,0.330146142489626,0.00215269104249967,0.0463153780081778,0.852442583283411,0.620442649871586,0.935497019012132,0.0400575837810208,0.907020937919608,0.00511161684767726,6.21115053243832e-05,0.000141082261832877,0.0322241257217721,0.0302070229522645,0.0454667722374022,0.114553752184637,0.00548045741117595,0.634730121061259,0.00426243399907985,0.296473017110701,0.240941135398135,0.217626457361354,0.679986528676958,0.0181031079518551,0.53523733317177,0.113784311101738,NA,0.0403632552330986,NA,0.645433063220444,0.869980060012211
0.380646706140233,0.466064981270024,0.0506164008866386,0.0368626371914462,0.471073921455343,0.0558210626898522,0.501135392344034,0.25443639238548,0.00276171210344292,0.0320954435377339,0.000451339333389128,0.531915670805084,0.00108985520352228,0.560082897217557,0.620599420861648,0.656633655907585,0.328260482244436,0.247505377006631,0.58397776349506,0.148289585146372,0.459548761858067,0.0178788421822422,0.660549792284467,0.153822714236037,0.0967503239945772,0.348176083979895,0.012514965332381,0.480039413595201,0.444762309033728,0.96839359805526,1,0.800490688135611,NA,0.279419731885768,0.0169051847944283
0.00825278752164681,-0.00297791300885993,0.00016803320154649,-0.00215480503216455,0.000374023264249688,0.00100183633369163,-0.00419647592166043,0.00696199443818085,-9.62499469739074e-05,-2.68332856180751e-05,0.000312890073801339,0.000813637265264659,3.03753642343735e-05,-0.00484730619660682,0.0133343292189752,-0.00455190579625724,0.000276502477880125,-0.00630936225100484,0.000457731661530683,0.00174662827916697,-0.00424315074486291,0.00221995649430848,-0.00396087763076622,0.000808606907661723,0.00585727553346718,0.000223034462298647,0.000578074125943388,-0.0048951624139834,0.00816153830990093,-0.00553494572749885,0.000456224393005707,0.021847162236394,NA,0.00861347033777276,0.000226759718836249
0.00253820480792507,0.000896849366677126,0.000169754103137857,0.00282450808255963,0.000157470193617028,0.00102106658878609,0.00136052870564331,0.0032567330918884,0.00185978465955725,7.1421305027325e-05,0.00365367143764909,0.000313812952154795,0.000651077390738012,0.00168170962323567,0.00247499559275328,0.000983887568526529,0.000105895119932091,0.00273737514487396,0.00017250293568135,0.00105414714136623,0.00154665515798759,0.00402406636436453,0.00112073107378978,0.000695221001624166,0.00458863944025327,0.000109890456277583,0.00128714376045278,0.00202699894329845,0.0100253071872663,0.00131415290328026,NA,0.0060994957331862,NA,0.012147336400722,0.00690281802356905
