"AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT","AA","AS","AE","CA","NH","MR","OT"
0.00628688495643808,-0.0057608710345137,0.000744488843927873,-0.000605253132112971,0.000744381505743774,0.00666930467033243,-0.00529728122878271,0.00154129146608186,-0.00133649894381257,0.00031936119144249,-0.000276439754819184,0.00121152632529639,0.00507525305208898,-0.00249947494993349,0.0209304692523461,-0.0108171275269003,0.00113400831754149,-0.0121905057256202,0.000859429095757558,0.00891215727857671,-0.00635339493511396,-0.0123932164106513,-0.00828297012384948,0.00335188076982193,0.0231809014832504,0.000568937196657146,0.0106686604025437,-0.00834580063350748,0.0202371021198914,-0.0237357566835286,0.00388339550249569,0.0924330925771103,NA,0.0262248535763885,-0.0126805743807476
0.00581135378235368,0.00178445104849202,0.000434498646183427,0.00706857272402346,0.000303224228583606,0.00272784739772691,0.00335208290544613,0.00655051831897484,0.00464916408895488,0.000256552032871343,0.00907160301219779,0.000566918354840183,0.0020549867096392,0.0032768787661785,0.00671030567152929,0.00183449927096415,0.00030659115405255,0.00773780241711844,0.000284625334022311,0.00322666548502101,0.00399254612937441,0.0110126657967005,0.00181857713004544,0.00277952827750636,0.0140318531307046,0.000262287922655737,0.00571459724578841,0.00672829541247941,0.05661263180701,NA,NA,0.0615849905911687,NA,0.0723386798576899,0.043924049336096
0.296414869344612,0.00606825753969489,0.112321619163319,0.932896252667651,0.0437922761581958,0.0273137687203164,0.142344851776968,0.81924776603043,0.781057820587642,0.268360644439477,0.976289368698158,0.0856376853114292,0.0355862945806396,0.474516022117674,0.00703641614848856,7.29218655264259e-05,0.00411688135648208,0.136005268035844,0.0294328725528808,0.0145300620147172,0.13984612363136,0.284391506959454,0.00387277564026336,0.294300666538544,0.12443616436526,0.162312030296129,0.0887744861589826,0.254786989806152,0.781441637609638,NA,NA,0.27218711352299,NA,0.778588463852594,0.821077008631062
0.0723763920960114,0.426755366160376,0.196566034038528,0.000488547893955302,0.462632824702929,0.284948809864236,0.185024217342487,0.00611381595062278,0.0102243164710794,0.236592002496696,9.28522854856165e-05,0.47736648597847,0.403955509420518,0.0883958491925947,0.393427536988067,0.743418298808464,0.577717949582691,0.141976396667578,0.645828183308392,0.337128714568034,0.18712888361309,0.103243985300429,0.775657118568418,0.266625077368967,0.185290139542609,0.701721134586594,0.240612963098795,0.1801935359607,0.113303875992669,1,1,0.529711597721997,NA,0.11616048120762,0.0769319645075567
0.00235033894490728,-0.00396098040462463,0.000650597565753554,0.000567155776636674,0.000955566857732077,0.00457783031878587,-0.00462412694017872,-0.000612351827476844,-0.00184128411941793,0.000218597654498194,0.00263162193949696,0.00124894516567195,0.00368022625942238,-0.0028357822102337,0.00892917248850097,-0.005830402662147,0.000818136591084423,-0.00501613065284152,0.000843232749306623,0.00541895642931688,-0.00440264699949446,-0.00586206838026739,-0.00374789042624301,0.00266366853782982,0.008613354032815,0.000582482416233694,0.00577784124756111,-0.00491697612619166,0.00984227548383519,-0.00696937097565099,0.00144255854691906,0.0230379794156693,NA,0.0129132016324762,-0.00154902791464661
0.00325428173825561,0.00100315155343885,0.000353486271992447,0.00360094314850397,0.000281796439425179,0.00173479536996069,0.00193043845396261,0.00355521465755223,0.00271740463676691,0.00022182385882466,0.00419844208350036,0.000456600130030961,0.00113466562416609,0.00196781708353694,0.00352137178683429,0.00102034781963655,0.000242634771331663,0.00356326449511475,0.000246432904551523,0.00182080118770623,0.00212996658815103,0.00421525568913438,0.00115015571042043,0.00168888074183951,0.00516028597448646,0.000309405537873757,0.00265180568761451,0.00292425846945001,0.0100981796210494,NA,NA,0.0078763643029704,NA,0.0162863531502062,0.0115682913019324
0.481262090101809,0.00145594053986187,0.0905415212534266,0.876949811980744,0.0115839059844253,0.0186017811923318,0.0355219606159076,0.867059405986295,0.5171450719554,0.36965405186322,0.544827693402401,0.0410199921041771,0.0101027809171697,0.199641470222992,0.0228354979495703,9.69484644691135e-05,0.00709886805404002,0.179595356295559,0.0188024753929117,0.00941925965333955,0.0630985073863163,0.191815080065005,0.0172792110637443,0.189887889823882,0.120944276385565,0.200463879427036,0.0519708223700124,0.136560702213233,0.508169557306358,NA,NA,0.0997098168735598,NA,0.573218180895924,0.915258827759022
0.0336057635675012,0.526882207489213,0.220146404339262,0.00165106165574444,0.621596336758829,0.317046393456181,0.342806033891122,0.00328547870882252,0.0542759504096083,0.162636652441052,0.037803703193569,0.599421498036172,0.538932998392108,0.257123452927086,0.300040711302627,0.731250889064109,0.532045735202913,0.116697074423826,0.700749317796968,0.371264264172838,0.279751222859417,0.149527626404031,0.638955160547356,0.383429294463889,0.188427093916165,0.639258008100866,0.301468104538284,0.287695153426538,0.487168698192593,1,1,0.810522413833839,NA,0.386000674362558,0.0176141684906108
0.00247817227216668,-0.00296159661180113,0.000398719077802452,0.000794107138766112,0.000430739095436132,0.00339085946080461,-0.00310904028661921,-7.56547580150673e-05,-0.00125830803045554,0.000133235748807853,0.00261309307799669,0.000624405335883272,0.00271904366635484,-0.00155001983324083,0.00831103065301104,-0.00455868963185926,0.000498738562797077,-0.0045088225914493,0.000439934852814483,0.00399238317904435,-0.00293995690823682,-0.0046178559249061,-0.00283363613016891,0.00164638920050093,0.00847213941223005,0.000300380042387963,0.00423563169905053,-0.00333470840016838,0.00822500893974291,-0.00596452517895689,0.000975853037394722,0.0219763876230408,NA,0.0105797256035645,-0.000132624515502273
0.00284634413935664,0.000839127170685885,0.000213270042315337,0.00341237407121995,0.000154797340473897,0.00129083992575047,0.00161918898487676,0.00308508933978242,0.00222807648617671,0.000135295457589617,0.0040049843556092,0.000255929097009974,0.000860559611990699,0.00162140383410704,0.00302554434452823,0.000882817458032233,0.000148905826014267,0.00340266960449647,0.000130200948838293,0.00135959303466705,0.00176144520445937,0.00383912695212084,0.000945549911063388,0.00102472279985804,0.00483772794533113,0.000100366523988889,0.00195064247492597,0.00250689413187223,0.00925416081187124,NA,NA,0.00730647685551129,NA,0.011796609472753,0.00965112460129205
